study_id,study_role,analysis_id,analysis_summary,source_metabolite_id,analysis_feature_id,source_reported_name,refmet_name,refmet_id,super_class,main_class,sub_class,mapping_status,mapping_confidence,mapping_evidence,isotope_internal_standard_row,standard_detection_evidence,row_decision
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367445,ST001521|AN002533|ME367445,Glutamine,Glutamine,RM0012560,Organic acids,Amino acids and peptides,Amino acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367438,ST001521|AN002533|ME367438,Glycine,Glycine,RM0135888,Organic acids,Amino acids and peptides,Amino acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367574,ST001521|AN002533|ME367574,Guanidoacetic acid,Guanidoacetic acid,RM0040234,Organic acids,Amino acids and peptides,Amino acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367575,ST001521|AN002533|ME367575,Guanine,Guanine,RM0018303,Nucleic acids,Purines,Hypoxanthines,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367470,ST001521|AN002533|ME367470,Histamine,Histamine,RM0042526,Alkaloids,Histidine alkaloids,Imidazole alkaloids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367446,ST001521|AN002533|ME367446,Histidine,Histidine,RM0129894,Organic acids,Amino acids and peptides,Amino acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367609,ST001521|AN002533|ME367609,Homocitrulline,Homocitrulline,RM0138931,Organic acids,Amino acids and peptides,Amino acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367456,ST001521|AN002533|ME367456,Hydroxyproline,Hydroxyproline,RM0028010,Organic acids,Amino acids and peptides,Amino acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367611,ST001521|AN002533|ME367611,Hypotaurine,Hypotaurine,RM0136027,Organic acids,Sulfinic acids,Sulfinic acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367576,ST001521|AN002533|ME367576,Hypoxanthine,Hypoxanthine,RM0135895,Nucleic acids,Purines,Hypoxanthines,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367577,ST001521|AN002533|ME367577,Imidazoleacetic acid,Imidazoleacetic acid,RM0009104,Alkaloids,Histidine alkaloids,Imidazole alkaloids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367612,ST001521|AN002533|ME367612,Imidazolepropionic acid,Imidazolepropionic acid,RM0136178,Alkaloids,Histidine alkaloids,Imidazole alkaloids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367578,ST001521|AN002533|ME367578,Indole,Indole,RM0135985,Alkaloids,Tryptophan alkaloids,Simple indole alkaloids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367579,ST001521|AN002533|ME367579,Indoleacetic acid,Indoleacetic acid,RM0135909,Alkaloids,Tryptophan alkaloids,Indoleacetic acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367580,ST001521|AN002533|ME367580,Inosine,Inosine,RM0135908,Nucleic acids,Purines,Purine ribonucleosides,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367451,ST001521|AN002533|ME367451,Isoleucine,Isoleucine,RM0134975,Organic acids,Amino acids and peptides,Amino acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367469,ST001521|AN002533|ME367469,Kynurenic acid,Kynurenic acid,RM0032431,Alkaloids,Anthranilic acid alkaloids,Acridone alkaloids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367518,ST001521|AN002533|ME367518,LPC(0:0/16:0),LPC 0:0/16:0,RM0134494,Glycerophospholipids,Glycerophosphocholines,LPC,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367526,ST001521|AN002533|ME367526,LPC(0:0/18:2),LPC 0:0/18:2,RM0103832,Glycerophospholipids,Glycerophosphocholines,LPC,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367517,ST001521|AN002533|ME367517,LPC(14:0),LPC 14:0,RM0135070,Glycerophospholipids,Glycerophosphocholines,LPC,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367519,ST001521|AN002533|ME367519,LPC(16:1),LPC 16:1,RM0048603,Glycerophospholipids,Glycerophosphocholines,LPC,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367521,ST001521|AN002533|ME367521,LPC(18:0),LPC 18:0,RM0106163,Glycerophospholipids,Glycerophosphocholines,LPC,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367522,ST001521|AN002533|ME367522,LPC(18:1),LPC 18:1,RM0042845,Glycerophospholipids,Glycerophosphocholines,LPC,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367525,ST001521|AN002533|ME367525,LPC(18:3),LPC 18:3,RM0134471,Glycerophospholipids,Glycerophosphocholines,LPC,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367527,ST001521|AN002533|ME367527,LPC(20:1),LPC 20:1,RM0048599,Glycerophospholipids,Glycerophosphocholines,LPC,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367528,ST001521|AN002533|ME367528,LPC(20:3),LPC 20:3,RM0134469,Glycerophospholipids,Glycerophosphocholines,LPC,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367529,ST001521|AN002533|ME367529,LPC(20:4),LPC 20:4,RM0048636,Glycerophospholipids,Glycerophosphocholines,LPC,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367530,ST001521|AN002533|ME367530,LPC(22:4),LPC 22:4,RM0048630,Glycerophospholipids,Glycerophosphocholines,LPC,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367531,ST001521|AN002533|ME367531,LPC(22:5),LPC 22:5,RM0048600,Glycerophospholipids,Glycerophosphocholines,LPC,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367532,ST001521|AN002533|ME367532,LPC(22:6),LPC 22:6,RM0134493,Glycerophospholipids,Glycerophosphocholines,LPC,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002533,HILIC POSITIVE ION MODE,ME367533,ST001521|AN002533|ME367533,LPC(24:0),LPC 24:0,RM0097691,Glycerophospholipids,Glycerophosphocholines,LPC,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
